City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hours),Snow inches (last 3 hours)
187,Kodiak,US,2021-08-14 21:03:58,57.79,-152.4072,62.11,45,20,12.66,few clouds,0,0
188,Narsaq,GL,2021-08-14 21:03:59,60.9167,-46.05,52.02,88,100,2.15,light rain,0,0
189,Amravati,IN,2021-08-14 21:03:59,20.9333,77.75,79.18,73,69,9.13,broken clouds,0,0
190,Sept-Iles,CA,2021-08-14 21:02:05,50.2001,-66.3821,65.05,98,100,1.99,overcast clouds,0,0
191,Ulladulla,AU,2021-08-14 21:00:25,-35.35,150.4667,47.88,68,94,6.53,overcast clouds,0,0
192,Xichang,CN,2021-08-14 21:04:00,27.8964,102.2634,64.6,92,100,1.32,overcast clouds,0,0
193,Catamarca,AR,2021-08-14 21:04:01,-28.4696,-65.7852,69.78,34,3,1.01,clear sky,0,0
194,Lavrentiya,RU,2021-08-14 21:04:01,65.5833,-171.0,51.87,79,92,8.88,overcast clouds,0,0
195,Seoul,KR,2021-08-14 21:02:45,37.5683,126.9778,71.04,76,2,3.42,clear sky,0,0
196,Taoudenni,ML,2021-08-14 21:04:03,22.6783,-3.9836,105.78,9,81,4.72,broken clouds,0,0
197,Mayo,US,2021-08-14 20:59:58,38.8876,-76.5119,92.03,66,68,5.01,broken clouds,0,0
198,Clyde River,CA,2021-08-14 21:03:17,70.4692,-68.5914,41.77,86,100,3.31,overcast clouds,0,0
199,Puttur,IN,2021-08-14 21:04:04,12.7667,75.2167,75.31,93,100,1.03,overcast clouds,0,0
200,Paso Del Macho,MX,2021-08-14 21:04:05,18.9667,-96.7167,84.81,63,44,5.41,scattered clouds,0,0
201,Kedrovyy,RU,2021-08-14 21:04:06,56.1667,91.8167,54.01,97,100,3.83,overcast clouds,0,0
202,Talnakh,RU,2021-08-14 21:04:06,69.4865,88.3972,52.32,86,100,7.09,overcast clouds,0,0
203,Umm Lajj,SA,2021-08-14 21:04:06,25.0213,37.2685,90.1,50,2,8.95,clear sky,0,0
204,Bambous Virieux,MU,2021-08-14 21:04:07,-20.3428,57.7575,71.85,73,75,14.97,light rain,0,0
205,Ladario,BR,2021-08-14 21:04:07,-19.0047,-57.6017,84.78,28,2,2.89,clear sky,0,0
206,Dikson,RU,2021-08-14 21:04:07,73.5069,80.5464,48.45,96,100,11.99,overcast clouds,0,0
207,Nosy Varika,MG,2021-08-14 21:04:08,-20.5833,48.5333,65.68,86,100,9.06,light rain,0,0
208,Nurota,UZ,2021-08-14 21:04:08,40.5614,65.6886,69.89,27,0,11.01,clear sky,0,0
209,Eureka,US,2021-08-14 21:04:09,40.8021,-124.1637,71.2,77,77,5.99,broken clouds,0,0
210,Conde,BR,2021-08-14 21:04:09,-7.2597,-34.9075,76.46,78,0,12.66,clear sky,0,0
211,Aklavik,CA,2021-08-14 21:04:09,68.2191,-135.0107,61.63,45,32,8.37,scattered clouds,0,0
212,Hualmay,PE,2021-08-14 21:04:10,-11.0964,-77.6139,65.03,75,44,11.56,scattered clouds,0,0
213,Manga,BF,2021-08-14 21:04:10,11.6636,-1.0731,73.83,87,42,2.51,scattered clouds,0,0
214,Kualakapuas,ID,2021-08-14 21:04:11,-3.0091,114.3876,73.56,98,100,1.97,overcast clouds,0,0
215,Grindavik,IS,2021-08-14 21:04:11,63.8424,-22.4338,53.56,87,75,12.66,broken clouds,0,0
216,Gigant,RU,2021-08-14 21:04:11,46.5066,41.3419,68.02,82,100,4.81,overcast clouds,0,0
